2019-01-18 15:00:00 -0800,github.com,zhangqianhui/AdversarialNetsPapers: The classical paper list with code about generative adversarial nets - Google Chrome,Software Development,General,31
2019-01-18 15:00:00 -0800,newtab,Nouvel onglet - Google Chrome,Utilities,Browsers,30
2019-01-18 15:00:00 -0800,cs231n.stanford.edu,No Details,Reference & Learning,General,25
2019-01-18 15:00:00 -0800,centrale-lyon.slack.com,No Details,Communication & Scheduling,Instant Message,24
2019-01-18 15:00:00 -0800,arxiv.org,1611.07004.pdf - Google Chrome,Reference & Learning,Search,20
2019-01-18 15:00:00 -0800,developers.google.com,Edit the DOM  |  Tools for Web Developers  |  Google Developers - Google Chrome,Software Development,General,13
2019-01-18 15:00:00 -0800,linkedin.com,Emplois | LinkedIn - Google Chrome,Social Networking,Professional Networking,12
2019-01-18 15:00:00 -0800,system idle process,No Details,Utilities,Other,11
2019-01-18 15:00:00 -0800,google.com,stage machine learning - Recherche Google - Google Chrome,Reference & Learning,Search,10
2019-01-18 15:00:00 -0800,arxiv.org,[1406.2661] Generative Adversarial Networks - Google Chrome,Reference & Learning,Search,9
2019-01-18 15:00:00 -0800,skymind.ai,No Details,Uncategorized,Uncategorized,9
2019-01-18 15:00:00 -0800,github.com,"goodfeli/adversarial: Code and hyperparameters for the paper ""Generative Adversarial Networks"" - Google Chrome",Software Development,General,9
2019-01-18 15:00:00 -0800,messagerie.ec-lyon.fr,No Details,Uncategorized,Uncategorized,9
2019-01-18 15:00:00 -0800,arxiv.org,https://arxiv.org/pdf/1611.07004.pdf - Google Chrome,Reference & Learning,Search,8
2019-01-18 15:00:00 -0800,google.com,No Details,Reference & Learning,Search,7
2019-01-18 15:00:00 -0800,facebook.com,Piston mes frères ! - Google Chrome,Social Networking,General,6
2019-01-18 15:00:00 -0800,shellexperiencehost,No Details,Utilities,General,5
2019-01-18 15:00:00 -0800,google.com,quantified self - Recherche Google - Google Chrome,Reference & Learning,Search,5
2019-01-18 15:00:00 -0800,arxiv.org,[1611.07004] Image-to-Image Translation with Conditional Adversarial Networks - Google Chrome,Reference & Learning,Search,5
2019-01-18 15:00:00 -0800,docs.google.com/#spreadsheets,[MOS-5.5-2018-2019]-Dataviz - Google Sheets - Google Chrome,Business,General,4
2019-01-18 15:00:00 -0800,facebook.com,www.facebook.com - Google Chrome,Social Networking,General,4
2019-01-18 15:00:00 -0800,facebook.com,Évènements - Google Chrome,Social Networking,General,3
2019-01-18 15:00:00 -0800,linkedin.com,(1) LinkedIn - Google Chrome,Social Networking,Professional Networking,3
2019-01-18 15:00:00 -0800,arxiv.org,https://arxiv.org/pdf/1406.2661.pdf - Google Chrome,Reference & Learning,Search,3
2019-01-18 15:00:00 -0800,linkedin.com,LinkedIn - Google Chrome,Social Networking,Professional Networking,3
2019-01-18 15:00:00 -0800,fr.wikipedia.org,Psychologie sociale — Wikipédia - Google Chrome,Reference & Learning,Search,2
2019-01-18 15:00:00 -0800,google.com,generative adversarial networks - Recherche Google - Google Chrome,Reference & Learning,Search,2
2019-01-18 15:00:00 -0800,google.com,Bl.ock Builder - Google Chrome,Reference & Learning,Search,2
2019-01-18 15:00:00 -0800,developers.google.com,zhangqianhui/AdversarialNetsPapers: The classical paper list with code about generative adversarial nets - Google Chrome,Software Development,General,2
2019-01-18 15:00:00 -0800,arxiv.org,Zimbra: Réception - Google Chrome,Reference & Learning,Search,1
2019-01-18 15:00:00 -0800,facebook.com,Nouvel onglet - Google Chrome,Social Networking,General,1
2019-01-18 15:00:00 -0800,fr.wikipedia.org,Sens commun — Wikipédia - Google Chrome,Reference & Learning,Search,1
2019-01-18 15:00:00 -0800,developers.google.com,cs231n_2017_lecture13.pdf - Google Chrome,Software Development,General,1
2019-01-18 15:00:00 -0800,google.com,block builder - Recherche Google - Google Chrome,Reference & Learning,Search,1
2019-01-18 16:00:00 -0800,blockbuilder.org,No Details,Software Development,General,1889
2019-01-18 16:00:00 -0800,glassdoor.fr,No Details,Uncategorized,Uncategorized,552
2019-01-18 16:00:00 -0800,newtab,Nouvel onglet - Google Chrome,Utilities,Browsers,234
2019-01-18 16:00:00 -0800,optioncarriere.com,No Details,Uncategorized,Uncategorized,175
2019-01-18 16:00:00 -0800,facebook.com,La conciergerie - Google Chrome,Social Networking,General,162
2019-01-18 16:00:00 -0800,arxiv.org,1406.2661.pdf - Google Chrome,Reference & Learning,Search,95
2019-01-18 16:00:00 -0800,google.com,slither.io - Google Chrome,Reference & Learning,Search,81
2019-01-18 16:00:00 -0800,fr.wikipedia.org,Sens commun — Wikipédia - Google Chrome,Reference & Learning,Search,81
2019-01-18 16:00:00 -0800,facebook.com,Facebook - Google Chrome,Social Networking,General,66
2019-01-18 16:00:00 -0800,kaggle.com,No Details,Reference & Learning,Engineering & Technology,30
2019-01-18 16:00:00 -0800,acroschools.com,No Details,Uncategorized,Uncategorized,28
2019-01-18 16:00:00 -0800,github.com,LyonDataViz/MOS5.5-Dataviz - Google Chrome,Software Development,General,27
2019-01-18 16:00:00 -0800,linkedin.com,LinkedIn - Google Chrome,Social Networking,Professional Networking,24
2019-01-18 16:00:00 -0800,google.com,bokeh pokemon python - Recherche Google - Google Chrome,Reference & Learning,Search,22
2019-01-18 16:00:00 -0800,dealabs.com,No Details,Shopping,General,20
2019-01-18 16:00:00 -0800,xavierdupre.fr,No Details,Uncategorized,Uncategorized,14
2019-01-18 16:00:00 -0800,mail.google.com,Boîte de réception - zikomoust@gmail.com - Gmail - Google Chrome,Communication & Scheduling,Email,10
2019-01-18 16:00:00 -0800,mail.google.com,Gmail - Google Chrome,Communication & Scheduling,Email,9
2019-01-18 16:00:00 -0800,messagerie.ec-lyon.fr,No Details,Uncategorized,Uncategorized,9
2019-01-18 16:00:00 -0800,notepad,Sans titre - Bloc-notes,Utilities,General,8
2019-01-18 16:00:00 -0800,google.com,Le Plessis-Robinson - Google Maps - Google Chrome,Reference & Learning,Search,6
2019-01-18 16:00:00 -0800,google.com,e Plessis-Robinson - Recherche Google - Google Chrome,Reference & Learning,Search,6
2019-01-18 16:00:00 -0800,github.com,zhangqianhui/AdversarialNetsPapers: The classical paper list with code about generative adversarial nets - Google Chrome,Software Development,General,5
2019-01-18 16:00:00 -0800,google.com,stage machine learning - Recherche Google - Google Chrome,Reference & Learning,Search,5
2019-01-18 16:00:00 -0800,mail.univ-lyon1.fr,No Details,Uncategorized,Uncategorized,5
2019-01-18 16:00:00 -0800,google.com,bokeh pokemon - Recherche Google - Google Chrome,Reference & Learning,Search,4
2019-01-18 16:00:00 -0800,docs.google.com/#spreadsheets,[MOS-5.5-2018-2019]-Dataviz - Google Sheets - Google Chrome,Business,General,3
2019-01-18 16:00:00 -0800,fr.wikipedia.org,Ergot du seigle — Wikipédia - Google Chrome,Reference & Learning,Search,3
2019-01-18 16:00:00 -0800,arxiv.org,STAGE - Ingénieur Machine Learning - Google Chrome,Reference & Learning,Search,2
2019-01-18 16:00:00 -0800,google.com,slither io - Recherche Google - Google Chrome,Reference & Learning,Search,2
2019-01-18 16:00:00 -0800,arxiv.org,zhangqianhui/AdversarialNetsPapers: The classical paper list with code about generative adversarial nets - Google Chrome,Reference & Learning,Search,2
2019-01-18 16:00:00 -0800,google.com,Visualization: Bokeh Tutorial Part 1 | Kaggle - Google Chrome,Reference & Learning,Search,2
2019-01-18 16:00:00 -0800,developers.google.com,Edit the DOM  |  Tools for Web Developers  |  Google Developers - Google Chrome,Software Development,General,2
2019-01-18 16:00:00 -0800,facebook.com,No Details,Social Networking,General,2
2019-01-18 16:00:00 -0800,developers.google.com,cs231n_2017_lecture13.pdf - Google Chrome,Software Development,General,2
2019-01-18 16:00:00 -0800,fr.shein.com,No Details,Shopping,Clothes & Personal,2
2019-01-18 16:00:00 -0800,facebook.com,fresh block - Bl.ock Builder - Google Chrome,Social Networking,General,2
2019-01-18 16:00:00 -0800,system idle process,No Details,Utilities,Other,1
2019-01-18 16:00:00 -0800,cas.univ-lyon1.fr,No Details,Uncategorized,Uncategorized,1
2019-01-18 16:00:00 -0800,cs231n.stanford.edu,No Details,Reference & Learning,General,1
2019-01-18 17:00:00 -0800,arxiv.org,1406.2661.pdf - Google Chrome,Reference & Learning,Search,2302
2019-01-18 17:00:00 -0800,youtube.com,CELEBI time traveling - YouTube - Google Chrome,Entertainment,Video,86
2019-01-18 17:00:00 -0800,mail.univ-lyon1.fr,No Details,Uncategorized,Uncategorized,45
2019-01-18 17:00:00 -0800,imdb.com,All Pokemon Movies - IMDb - Google Chrome,Entertainment,Video,44
2019-01-18 17:00:00 -0800,blockbuilder.org,No Details,Software Development,General,35
2019-01-18 17:00:00 -0800,google.com,tyranitar evil - Recherche Google - Google Chrome,Reference & Learning,Search,32
2019-01-18 17:00:00 -0800,youtube.com,lugia - YouTube - Google Chrome,Entertainment,Video,32
2019-01-18 17:00:00 -0800,clarolineconnect.univ-lyon1.fr,No Details,Uncategorized,Uncategorized,27
2019-01-18 17:00:00 -0800,translate.google.fr,No Details,Business,Intelligence,26
2019-01-18 17:00:00 -0800,arxiv.org,All Pokemon Movies - IMDb - Google Chrome,Reference & Learning,Search,24
2019-01-18 17:00:00 -0800,google.com,tyranitar attack - Recherche Google - Google Chrome,Reference & Learning,Search,19
2019-01-18 17:00:00 -0800,google.com,raikuada - Recherche Google - Google Chrome,Reference & Learning,Search,19
2019-01-18 17:00:00 -0800,google.com,bentley paris data science - Recherche Google - Google Chrome,Reference & Learning,Search,17
2019-01-18 17:00:00 -0800,google.com,powerful green pokemon - Recherche Google - Google Chrome,Reference & Learning,Search,17
2019-01-18 17:00:00 -0800,newtab,Nouvel onglet - Google Chrome,Utilities,Browsers,15
2019-01-18 17:00:00 -0800,youtube.com,tyranitar attack movie - YouTube - Google Chrome,Entertainment,Video,12
2019-01-18 17:00:00 -0800,google.com,tyranitar attack black - Recherche Google - Google Chrome,Reference & Learning,Search,11
2019-01-18 17:00:00 -0800,youtube.com,tyranitar movie - YouTube - Google Chrome,Entertainment,Video,10
2019-01-18 17:00:00 -0800,arxiv.org,YouTube - Google Chrome,Reference & Learning,Search,10
2019-01-18 17:00:00 -0800,google.com,pokemon green - Recherche Google - Google Chrome,Reference & Learning,Search,10
2019-01-18 17:00:00 -0800,google.com,bentley paris - Recherche Google - Google Chrome,Reference & Learning,Search,9
2019-01-18 17:00:00 -0800,google.com,tyranitar - Recherche Google - Google Chrome,Reference & Learning,Search,9
2019-01-18 17:00:00 -0800,arxiv.org,pokemon movies - Recherche Google - Google Chrome,Reference & Learning,Search,9
2019-01-18 17:00:00 -0800,google.com,sentinelle - Recherche Google - Google Chrome,Reference & Learning,Search,6
2019-01-18 17:00:00 -0800,explorer,No Details,Utilities,General,4
2019-01-18 17:00:00 -0800,messagerie.ec-lyon.fr,No Details,Uncategorized,Uncategorized,4
2019-01-18 17:00:00 -0800,optioncarriere.com,No Details,Uncategorized,Uncategorized,3
2019-01-18 17:00:00 -0800,arxiv.org,Stagiaire Etude et Mise en Place d'un Mécanisme de Machine Learning H/F - Google Chrome,Reference & Learning,Search,2
2019-01-18 17:00:00 -0800,imdb.com,Sans titre - Google Chrome,Entertainment,Video,2
2019-01-18 17:00:00 -0800,arxiv.org,Nouvel onglet - Google Chrome,Reference & Learning,Search,1
2019-01-18 18:00:00 -0800,vlc,The Office S05E10 - Lecteur multimédia VLC,Entertainment,Video,1005
2019-01-18 18:00:00 -0800,systemsettings,No Details,Utilities,General,90
2019-01-18 18:00:00 -0800,leagueclientux,No Details,Entertainment,Games,63
2019-01-18 18:00:00 -0800,kmsauto x64,No Details,Uncategorized,Uncategorized,53
2019-01-18 18:00:00 -0800,arxiv.org,1406.2661.pdf - Google Chrome,Reference & Learning,Search,44
2019-01-18 18:00:00 -0800,sechealthui,No Details,Utilities,General,26
2019-01-18 18:00:00 -0800,explorer,Program,Utilities,General,25
2019-01-18 18:00:00 -0800,netflix.com,Netflix - Google Chrome,Entertainment,Video,22
2019-01-18 18:00:00 -0800,shellexperiencehost,No Details,Utilities,General,17
2019-01-18 18:00:00 -0800,explorer,Téléchargements,Utilities,General,16
2019-01-18 18:00:00 -0800,messagerie.ec-lyon.fr,No Details,Uncategorized,Uncategorized,14
2019-01-18 18:00:00 -0800,kmstools,No Details,Uncategorized,Uncategorized,14
2019-01-18 18:00:00 -0800,system idle process,No Details,Utilities,Other,12
2019-01-18 18:00:00 -0800,searchui,No Details,Utilities,General,11
2019-01-18 18:00:00 -0800,explorer,No Details,Utilities,General,8
2019-01-18 18:00:00 -0800,explorer,Explorateur de fichiers,Utilities,General,7
2019-01-18 18:00:00 -0800,explorer,G,Utilities,General,7
2019-01-18 18:00:00 -0800,blockbuilder.org,No Details,Software Development,General,6
2019-01-18 18:00:00 -0800,lockapp,No Details,Utilities,Other,5
2019-01-18 18:00:00 -0800,notepad,readme - Bloc-notes,Utilities,General,5
2019-01-18 18:00:00 -0800,explorer,AktivasyonPaketi072018.WT,Utilities,General,4
2019-01-18 18:00:00 -0800,explorer,Programs,Utilities,General,2
2019-01-18 18:00:00 -0800,leagueclient,No Details,Entertainment,Games,2
2019-01-18 18:00:00 -0800,explorer,Win Activate,Utilities,General,2
2019-01-18 18:00:00 -0800,newtab,Nouvel onglet - Google Chrome,Utilities,Browsers,2
2019-01-18 18:00:00 -0800,applicationframehost,No Details,Utilities,General,2
2019-01-18 18:00:00 -0800,peopleexperiencehost,No Details,Utilities,General,1
2019-01-18 19:00:00 -0800,league of legends,League of Legends (TM) Client,Entertainment,Games,2093
2019-01-18 19:00:00 -0800,facebook.com,Facebook - Google Chrome,Social Networking,General,445
2019-01-18 19:00:00 -0800,vlc,The Office S05E10 - Lecteur multimédia VLC,Entertainment,Video,391
2019-01-18 19:00:00 -0800,leagueclientux,No Details,Entertainment,Games,362
2019-01-18 19:00:00 -0800,facebook.com,La conciergerie - Google Chrome,Social Networking,General,209
2019-01-18 19:00:00 -0800,arxiv.org,1406.2661.pdf - Google Chrome,Reference & Learning,Search,14
2019-01-18 19:00:00 -0800,snippingtool,Outil Capture d’écran,Design & Composition,Presentation,14
2019-01-18 19:00:00 -0800,blockbuilder.org,No Details,Software Development,General,12
2019-01-18 19:00:00 -0800,facebook.com,Piston mes frères ! - Google Chrome,Social Networking,General,11
2019-01-18 19:00:00 -0800,docs.google.com/#spreadsheets,[MOS-5.5-2018-2019]-Dataviz - Google Sheets - Google Chrome,Business,General,7
2019-01-18 19:00:00 -0800,explorer,No Details,Utilities,General,6
2019-01-18 19:00:00 -0800,system idle process,No Details,Utilities,Other,5
2019-01-18 19:00:00 -0800,docs.google.com/#spreadsheets,Ergot du seigle — Wikipédia - Google Chrome,Business,General,4
2019-01-18 19:00:00 -0800,newtab,Nouvel onglet - Google Chrome,Utilities,Browsers,4
2019-01-18 19:00:00 -0800,snippingtool,No Details,Design & Composition,Presentation,3
2019-01-18 19:00:00 -0800,github.com,zhangqianhui/AdversarialNetsPapers: The classical paper list with code about generative adversarial nets - Google Chrome,Software Development,General,3
2019-01-18 19:00:00 -0800,notepad,Sans titre - Bloc-notes,Utilities,General,3
2019-01-18 19:00:00 -0800,facebook.com,Nouvel onglet - Google Chrome,Social Networking,General,2
2019-01-18 19:00:00 -0800,github.com,LyonDataViz/MOS5.5-Dataviz - Google Chrome,Software Development,General,2
2019-01-18 19:00:00 -0800,newtab,STAGE - PAD R&T - Prototypage algorithmes machine learning sur GPU H/F - Google Chrome,Utilities,Browsers,2
2019-01-18 19:00:00 -0800,github.com,cs231n_2017_lecture13.pdf - Google Chrome,Software Development,General,2
2019-01-18 20:00:00 -0800,league of legends,League of Legends (TM) Client,Entertainment,Games,2524
2019-01-18 20:00:00 -0800,9gag.com,No Details,Entertainment,Comedy,300
2019-01-18 20:00:00 -0800,emploi.thalesgroup.com,No Details,Entertainment,General,202
2019-01-18 20:00:00 -0800,leagueclientux,No Details,Entertainment,Games,152
2019-01-18 20:00:00 -0800,facebook.com,La conciergerie - Google Chrome,Social Networking,General,141
2019-01-18 20:00:00 -0800,facebook.com,Facebook - Google Chrome,Social Networking,General,85
2019-01-18 20:00:00 -0800,lockapp,No Details,Utilities,Other,82
2019-01-18 20:00:00 -0800,messagerie.ec-lyon.fr,No Details,Uncategorized,Uncategorized,22
2019-01-18 20:00:00 -0800,facebook.com,Piston mes frères ! - Google Chrome,Social Networking,General,18
2019-01-18 20:00:00 -0800,newtab,Nouvel onglet - Google Chrome,Utilities,Browsers,16
2019-01-18 20:00:00 -0800,newtab,thales.wd3.myworkdayjobs.com - Google Chrome,Utilities,Browsers,10
2019-01-18 20:00:00 -0800,mail.google.com,Boîte de réception - zikomoust@gmail.com - Gmail - Google Chrome,Communication & Scheduling,Email,8
2019-01-18 20:00:00 -0800,mail.google.com,Candidature - Stage R&D - Intelligence Artificielle pour la détection coopérative de signaux en radio cognitive H/F (R0046789) - zikomoust@gmail.com - Gmail - Google Chrome,Communication & Scheduling,Email,5
2019-01-18 20:00:00 -0800,explorer,No Details,Utilities,General,5
2019-01-18 20:00:00 -0800,arxiv.org,1406.2661.pdf - Google Chrome,Reference & Learning,Search,5
2019-01-18 20:00:00 -0800,thales.wd3.myworkdayjobs.com,No Details,Uncategorized,Uncategorized,4
2019-01-18 20:00:00 -0800,facebook.com,Mohamed Kasbaoui - Google Chrome,Social Networking,General,3
2019-01-18 20:00:00 -0800,mail.google.com,Résultats de recherche - zikomoust@gmail.com - Gmail - Google Chrome,Communication & Scheduling,Email,3
2019-01-18 20:00:00 -0800,mail.google.com,Gmail - Google Chrome,Communication & Scheduling,Email,3
2019-01-18 20:00:00 -0800,system idle process,No Details,Utilities,Other,2
2019-01-18 20:00:00 -0800,optioncarriere.com,No Details,Uncategorized,Uncategorized,2
2019-01-18 20:00:00 -0800,notepad,Sans titre - Bloc-notes,Utilities,General,2
2019-01-18 21:00:00 -0800,leagueclientux,No Details,Entertainment,Games,997
2019-01-18 21:00:00 -0800,netflix.com,Netflix - Google Chrome,Entertainment,Video,926
2019-01-18 21:00:00 -0800,system idle process,No Details,Utilities,Other,411
2019-01-18 21:00:00 -0800,facebook.com,Facebook - Google Chrome,Social Networking,General,209
2019-01-18 21:00:00 -0800,enssup.gov.ma,No Details,Uncategorized,Uncategorized,147
2019-01-18 21:00:00 -0800,lockapp,No Details,Utilities,Other,102
2019-01-18 21:00:00 -0800,euw.op.gg,No Details,Entertainment,Games,75
2019-01-18 21:00:00 -0800,emploi.thalesgroup.com,No Details,Entertainment,General,54
2019-01-18 21:00:00 -0800,9gag.com,No Details,Entertainment,Comedy,38
2019-01-18 21:00:00 -0800,newtab,"LoL Stats, Record Replay, Database, Guide, MMR - OP.GG - Google Chrome",Utilities,Browsers,16
2019-01-18 21:00:00 -0800,newtab,Nouvel onglet - Google Chrome,Utilities,Browsers,15
2019-01-18 21:00:00 -0800,chrome,No Details,Utilities,Browsers,4
2019-01-18 21:00:00 -0800,explorer,No Details,Utilities,General,2
2019-01-18 21:00:00 -0800,messagerie.ec-lyon.fr,No Details,Uncategorized,Uncategorized,2
2019-01-18 21:00:00 -0800,newtab,No Details,Utilities,Browsers,2
2019-01-18 21:00:00 -0800,cas.ec-lyon.fr,No Details,Uncategorized,Uncategorized,1
2019-01-18 22:00:00 -0800,league of legends,League of Legends (TM) Client,Entertainment,Games,1138
2019-01-18 22:00:00 -0800,leagueclientux,No Details,Entertainment,Games,392
2019-01-18 22:00:00 -0800,explorer,No Details,Utilities,General,299
2019-01-18 22:00:00 -0800,enssup.gov.ma,No Details,Uncategorized,Uncategorized,288
2019-01-18 22:00:00 -0800,facebook.com,Facebook - Google Chrome,Social Networking,General,195
2019-01-18 22:00:00 -0800,facebook.com,La conciergerie - Google Chrome,Social Networking,General,140
2019-01-18 22:00:00 -0800,9gag.com,No Details,Entertainment,Comedy,85
2019-01-18 22:00:00 -0800,fr.wikipedia.org,Sens commun — Wikipédia - Google Chrome,Reference & Learning,Search,45
2019-01-18 22:00:00 -0800,netflix.com,Netflix - Google Chrome,Entertainment,Video,44
2019-01-18 22:00:00 -0800,linkedin.com,Emplois | LinkedIn - Google Chrome,Social Networking,Professional Networking,37
2019-01-18 22:00:00 -0800,fr.wikipedia.org,Ergot du seigle — Wikipédia - Google Chrome,Reference & Learning,Search,26
2019-01-18 22:00:00 -0800,fr.wikipedia.org,Doxa — Wikipédia - Google Chrome,Reference & Learning,Search,21
2019-01-18 22:00:00 -0800,emploi.thalesgroup.com,No Details,Entertainment,General,20
2019-01-18 22:00:00 -0800,notepad,Sans titre - Bloc-notes,Utilities,General,16
2019-01-18 22:00:00 -0800,system idle process,No Details,Utilities,Other,11
2019-01-18 22:00:00 -0800,fr.wikipedia.org,Grande Peur — Wikipédia - Google Chrome,Reference & Learning,Search,9
2019-01-18 22:00:00 -0800,newtab,Nouvel onglet - Google Chrome,Utilities,Browsers,8
2019-01-18 22:00:00 -0800,explorer,G,Utilities,General,5
2019-01-18 22:00:00 -0800,snippingtool,Outil Capture d’écran,Design & Composition,Presentation,4
2019-01-18 22:00:00 -0800,explorer,Program Manager,Utilities,General,4
2019-01-18 22:00:00 -0800,arxiv.org,1406.2661.pdf - Google Chrome,Reference & Learning,Search,3
2019-01-18 22:00:00 -0800,liegeymullerpons.welcomekit.co,No Details,Uncategorized,Uncategorized,3
2019-01-18 22:00:00 -0800,linkedin.com,(1) LinkedIn - Google Chrome,Social Networking,Professional Networking,3
2019-01-18 22:00:00 -0800,linkedin.com,Notifications | LinkedIn - Google Chrome,Social Networking,Professional Networking,3
2019-01-18 22:00:00 -0800,fr.wikipedia.org,When I'm good I'm good - 9GAG - Google Chrome,Reference & Learning,Search,3
2019-01-18 22:00:00 -0800,linkedin.com,LinkedIn - Google Chrome,Social Networking,Professional Networking,3
2019-01-18 22:00:00 -0800,fr.wikipedia.org,cs231n_2017_lecture13.pdf - Google Chrome,Reference & Learning,Search,3
2019-01-18 22:00:00 -0800,netflix.com,Concours Nationaux Communs | Ministère de l'Enseignement Supérieur de la Recherche Scientifique et de la Formation des Cadres - Google Chrome,Entertainment,Video,2
2019-01-18 22:00:00 -0800,messagerie.ec-lyon.fr,No Details,Uncategorized,Uncategorized,2
2019-01-18 22:00:00 -0800,cs231n.stanford.edu,No Details,Reference & Learning,General,2
2019-01-18 22:00:00 -0800,leagueclient,No Details,Entertainment,Games,1
2019-01-18 22:00:00 -0800,notepad,code - Bloc-notes,Utilities,General,1
2019-01-18 23:00:00 -0800,league of legends,League of Legends (TM) Client,Entertainment,Games,2928
2019-01-18 23:00:00 -0800,leagueclientux,No Details,Entertainment,Games,451
2019-01-18 23:00:00 -0800,vlc,The Office S05E11 - Lecteur multimédia VLC,Entertainment,Video,192
2019-01-18 23:00:00 -0800,explorer,Téléchargements,Utilities,General,10
2019-01-18 23:00:00 -0800,liegeymullerpons.welcomekit.co,No Details,Uncategorized,Uncategorized,6
2019-01-18 23:00:00 -0800,newtab,Nouvel onglet - Google Chrome,Utilities,Browsers,5
2019-01-18 23:00:00 -0800,messagerie.ec-lyon.fr,No Details,Uncategorized,Uncategorized,3
2019-01-18 23:00:00 -0800,newtab,Liegey Muller Pons recrute un(e) [Stage] Junior data scientist - NLP à - Google Chrome,Utilities,Browsers,2
2019-01-18 23:00:00 -0800,explorer,No Details,Utilities,General,2
2019-01-19 00:00:00 -0800,league of legends,League of Legends (TM) Client,Entertainment,Games,2549
2019-01-19 00:00:00 -0800,leagueclientux,No Details,Entertainment,Games,327
2019-01-19 00:00:00 -0800,facebook.com,Facebook - Google Chrome,Social Networking,General,218
2019-01-19 00:00:00 -0800,9gag.com,No Details,Entertainment,Comedy,177
2019-01-19 00:00:00 -0800,facebook.com,La conciergerie - Google Chrome,Social Networking,General,52
2019-01-19 00:00:00 -0800,facebook.com,Balkis Slama - Google Chrome,Social Networking,General,52
2019-01-19 00:00:00 -0800,millenium.org,No Details,Entertainment,Games,27
2019-01-19 00:00:00 -0800,history,Historique - Google Chrome,Utilities,Browsers,16
2019-01-19 00:00:00 -0800,newtab,Nouvel onglet - Google Chrome,Utilities,Browsers,11
2019-01-19 00:00:00 -0800,facebook.com,Piston mes frères ! - Google Chrome,Social Networking,General,10
2019-01-19 00:00:00 -0800,liegeymullerpons.welcomekit.co,No Details,Uncategorized,Uncategorized,6
2019-01-19 00:00:00 -0800,explorer,Téléchargements,Utilities,General,6
2019-01-19 00:00:00 -0800,vlc,The Office S05E11 - Lecteur multimédia VLC,Entertainment,Video,5
2019-01-19 00:00:00 -0800,google.com,fac* - Recherche Google - Google Chrome,Reference & Learning,Search,4
2019-01-19 00:00:00 -0800,system idle process,No Details,Utilities,Other,3
2019-01-19 00:00:00 -0800,google.com,annie runes - Recherche Google - Google Chrome,Reference & Learning,Search,2
2019-01-19 00:00:00 -0800,messagerie.ec-lyon.fr,No Details,Uncategorized,Uncategorized,2
2019-01-19 00:00:00 -0800,mysqlinstallerconsole,No Details,Software Development,General,2
2019-01-19 01:00:00 -0800,facebook.com,La conciergerie - Google Chrome,Social Networking,General,519
2019-01-19 01:00:00 -0800,facebook.com,Facebook - Google Chrome,Social Networking,General,124
2019-01-19 01:00:00 -0800,facebook.com,Shakespeare Lyrics - Accueil - Google Chrome,Social Networking,General,98
2019-01-19 01:00:00 -0800,9gag.com,No Details,Entertainment,Comedy,72
2019-01-19 01:00:00 -0800,facebook.com,Soccer mom — Wikipédia - Google Chrome,Social Networking,General,34
2019-01-19 01:00:00 -0800,lockapp,No Details,Utilities,Other,30
2019-01-19 01:00:00 -0800,snippingtool,No Details,Design & Composition,Presentation,14
2019-01-19 01:00:00 -0800,snippingtool,Outil Capture d’écran,Design & Composition,Presentation,13
2019-01-19 01:00:00 -0800,newtab,Nouvel onglet - Google Chrome,Utilities,Browsers,11
2019-01-19 01:00:00 -0800,facebook.com,shakespeare lyrics - Recherche Facebook - Google Chrome,Social Networking,General,8
2019-01-19 01:00:00 -0800,facebook.com,Piston mes frères ! - Google Chrome,Social Networking,General,5
2019-01-19 01:00:00 -0800,facebook.com,soccer mom - Recherche Google - Google Chrome,Social Networking,General,4
2019-01-19 01:00:00 -0800,facebook.com,Nouvel onglet - Google Chrome,Social Networking,General,4
2019-01-19 01:00:00 -0800,mail.google.com,Boîte de réception - zikomoust@gmail.com - Gmail - Google Chrome,Communication & Scheduling,Email,4
2019-01-19 01:00:00 -0800,system idle process,No Details,Utilities,Other,3
2019-01-19 01:00:00 -0800,chrome,No Details,Utilities,Browsers,2
2019-01-19 01:00:00 -0800,mail.google.com,Gmail - Google Chrome,Communication & Scheduling,Email,2
2019-01-19 01:00:00 -0800,messagerie.ec-lyon.fr,No Details,Uncategorized,Uncategorized,1
2019-01-19 02:00:00 -0800,facebook.com,Dad Jokes - Accueil - Google Chrome,Social Networking,General,498
2019-01-19 02:00:00 -0800,facebook.com,Shakespeare Lyrics - Accueil - Google Chrome,Social Networking,General,201
2019-01-19 02:00:00 -0800,facebook.com,La conciergerie - Google Chrome,Social Networking,General,135
2019-01-19 02:00:00 -0800,facebook.com,Facebook - Google Chrome,Social Networking,General,98
2019-01-19 02:00:00 -0800,facebook.com,UNILAD - Accueil - Google Chrome,Social Networking,General,60
2019-01-19 02:00:00 -0800,facebook.com,LADbible - Accueil - Google Chrome,Social Networking,General,49
2019-01-19 02:00:00 -0800,facebook.com,Puns - Accueil - Google Chrome,Social Networking,General,45
2019-01-19 02:00:00 -0800,facebook.com,Shower Thoughts - Accueil - Google Chrome,Social Networking,General,38
2019-01-19 02:00:00 -0800,facebook.com,Depression Diaries - Accueil - Google Chrome,Social Networking,General,31
2019-01-19 02:00:00 -0800,facebook.com,Savage Humour - Accueil - Google Chrome,Social Networking,General,28
2019-01-19 02:00:00 -0800,lockapp,No Details,Utilities,Other,18
